,vid_name,channel_name,publishedAt ,views,likes,commentCount,vidID,Playlist_id,Playlist_name
877,"EUNG FREESTYLE (응프리스타일) - LIVE, SIK-K, PUNCHNELLO, OWEN OVADOZ, FLOWSIK",Dream Perfect Regime,2016-04-19T10:58:17Z,50452533,720643,36223,QljRe99OMCU,PLrnNYjIlGP9VmKI-8_01WA7nPKUC8dVth,DPR LIVE
878,DPR LIVE - TILL I DIE M/V,Dream Perfect Regime,2015-08-23T03:00:00Z,1447711,32333,734,PQAIxeSIQU4,PLrnNYjIlGP9VmKI-8_01WA7nPKUC8dVth,DPR LIVE
879,DPR IAN - SERAPH | 1 SHOT | MOOD | RIBBON | OFFICIAL MIITO MOVIE (PART I),Dream Perfect Regime,2022-07-29T07:00:08Z,2272487,121046,5135,k9EtzlAozOQ,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
880,DPR IAN - BALLROOM EXTRAVAGANZA (MIITO MOVIE TEASER),Dream Perfect Regime,2022-07-26T06:00:09Z,540307,66380,2443,0cRPTCZv32s,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
881,DPR IAN - Moodswings In To Order | Official Documentary Preview,Dream Perfect Regime,2022-07-23T05:16:01Z,318332,48264,1655,7rZSzp5QtZQ,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
882,"DPR LIVE, DPR IAN, peace. - Diamonds + and Pearls (Official M/V)",Dream Perfect Regime,2021-10-26T03:00:10Z,1577526,104739,3007,y8FAGSaeI1Y,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
883,DPR LIVE - Summer Tights (OFFICIAL M/V),Dream Perfect Regime,2021-08-28T09:00:11Z,6715310,228988,6528,00uzprkOeJQ,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
884,DPR IAN - Scaredy Cat (OFFICIAL M/V),Dream Perfect Regime,2021-03-22T03:00:15Z,9537380,324952,6863,J0rmycJSPAE,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
885,DPR IAN - Nerves (OFFICIAL M/V),Dream Perfect Regime,2021-03-12T03:00:16Z,17876641,581613,10825,KlEbnOZ9DZQ,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
886,DPR IAN - Welcome To The Show (Official MITO Premiere),Dream Perfect Regime,2021-03-05T03:00:16Z,784604,77638,2413,c9zqWGBPpJc,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
887,"""Memories In Disorder"" | OFFICIAL 'MITO' DOCUMENTARY",Dream Perfect Regime,2021-03-01T12:00:15Z,399607,48767,1764,GxdpLrtDsbg,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
888,"DPR IAN - No Blueberries (ft. DPR LIVE, CL) OFFICIAL M/V",Dream Perfect Regime,2020-12-18T03:00:11Z,13929493,472767,9279,E-8pyVBvCPQ,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
889,DPR IAN - So Beautiful (OFFICIAL M/V),Dream Perfect Regime,2020-10-26T03:00:11Z,14361906,524482,15912,7QQzDQceGgU,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
890,Adobe x DPR IAN,Dream Perfect Regime,2020-05-14T09:00:14Z,775982,74010,2664,gvLZhbq8SlY,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
891,our last dream - take 1 (Mongolia),Dream Perfect Regime,2018-07-26T15:33:18Z,419371,36022,1625,0TBdBiW2ozc,PLrnNYjIlGP9XoDpYQgTNTe4AnRbp3UIid,DPR IAN
