,Vid-Title,Playlist-Name,channel-Title,Views,Published-date,Likes,Comment-count,Vid-ID
0,J Balvin & Ed Sheeran - Forever My Love [Official Video],Favorites,Ed Sheeran,18165272,2022-03-25T00:00:12Z,450973,14381,bqtMJ391poA
1,J Balvin & Ed Sheeran - Sigue [Official Video],Favorites,jbalvinVEVO,27972660,2022-03-25T00:00:08Z,459243,18223,8pIzxS_G8-g
2,"J Balvin, Ed Sheeran - Sigue (Lyric Video)",Favorites,jbalvinVEVO,526876,2022-05-31T16:00:02Z,13112,270,3dCARL28qKs
3,"J Balvin, Ed Sheeran - Forever My Love (Lyric Video)",Favorites,jbalvinVEVO,588625,2022-05-31T16:00:25Z,15737,449,nKYFMqmV_Hg
4,"J Balvin, Willy William - Mi Gente (Official Video)",Favorites,jbalvinVEVO,3236098234,2017-06-30T04:00:05Z,17722245,522956,wnJ6LuUFpMo
5,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,Favorites,NickyJamTV,2166831112,2018-03-02T05:00:19Z,10014747,262745,_I_D_8Z4sJE
6,"ROSALÍA, J Balvin - Con Altura (Official Video) ft. El Guincho",Favorites,RosaliaVEVO,2090704058,2019-03-28T17:00:06Z,9434107,281936,p7bfOZek9t4
7,J. Balvin - Ay Vamos (Official Video),Favorites,jbalvinVEVO,1937781026,2014-08-29T16:06:21Z,5415499,133196,TapXs54Ah3E
8,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin - China (Video Oficial)",Favorites,Anuel AA,2035225867,2019-07-19T14:03:10Z,8552853,307522,0VR3dfZf9Yg
9,"Jhay Cortez, J. Balvin, Bad Bunny - No Me Conoce (Remix)",Favorites,JhayCortezVEVO,2066414306,2019-05-17T04:00:03Z,6103683,108611,w2C6RhQBYlg
10,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",Favorites,Cardi B,1558285735,2018-05-29T14:05:10Z,10471382,315680,xTlNMmZKwpA
11,"Chris Jedi - Ahora Dice (Official Video) ft. J. Balvin, Ozuna, Arcángel",Favorites,ChrisJediVEVO,1375118431,2017-03-20T04:00:01Z,4904465,156723,c73Cu3TQnlg
12,J Balvin - 6 AM ft. Farruko,Favorites,jbalvinVEVO,1191956910,2014-04-04T19:30:01Z,2996229,68452,yUV9JwiQLog
13,Zion & Lennox ft. J Balvin - Otra Vez (Video Oficial),Favorites,Zion & Lennox,1230064961,2016-08-05T15:00:01Z,2936249,77090,6R5i6wQCOCQ
14,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",Favorites,jbalvinVEVO,1100880377,2016-09-02T07:00:00Z,3931649,92683,JWESLtAKKlU
15,J Balvin - Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),Favorites,jbalvinVEVO,1002715741,2017-03-04T00:00:01Z,3626519,117603,Km4BayZykwE
16,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",Favorites,BlackEyedPeasVEVO,1041955729,2019-10-11T04:00:04Z,6495226,130713,EzKkl64rRbM
17,"David Guetta, Bebe Rexha & J Balvin - Say My Name (Official Video)",Favorites,David Guetta,992035551,2018-11-20T19:00:06Z,5766324,90681,ft4jcPSLJfY
18,Sensualidad - Bad Bunny X Prince Royce X J Balvin X Dj Luian X Mambo Kingz,Favorites,Hear This Music,906523202,2017-11-03T04:00:11Z,4155736,140465,ovX1HloCgdA
19,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",Favorites,jbalvinVEVO,1100880377,2016-09-02T07:00:00Z,3931649,92683,JWESLtAKKlU
20,"J. Balvin, Jowell & Randy - Bonita (Official Video)",Favorites,jbalvinVEVO,441939740,2017-06-02T04:00:00Z,2010732,54769,SqpvOqRieYY
21,J. Balvin - Ay Vamos (Official Video),Favorites,jbalvinVEVO,1937781026,2014-08-29T16:06:21Z,5415499,133196,TapXs54Ah3E
22,J Balvin - Morado (Official Video),Favorites,jbalvinVEVO,234137321,2020-01-10T00:00:10Z,1976255,47657,d5ZVaWxkAaQ
23,J Balvin - Reggaeton (Official Video),Favorites,jbalvinVEVO,255722106,2018-11-17T04:58:16Z,1932156,42974,6DHDIDgn2oA
24,"J Balvin, Willy William - Mi Gente (Official Video)",Favorites,jbalvinVEVO,3236098234,2017-06-30T04:00:05Z,17722246,522956,wnJ6LuUFpMo
25,J Balvin - Sigo Extrañándote (Official Video),Favorites,jbalvinVEVO,502935993,2017-02-17T05:00:04Z,1998515,55249,nZ0zbsZOdwg
26,J. Balvin - Ahora (Official Video),Favorites,jbalvinVEVO,230478995,2018-02-26T05:00:01Z,1029670,30072,BQ31l1gPGKM
27,J Balvin - 6 AM ft. Farruko,Favorites,jbalvinVEVO,1191956910,2014-04-04T19:30:01Z,2996229,68452,yUV9JwiQLog
28,J. Balvin - Ginza (Official Video),Favorites,jbalvinVEVO,859865885,2015-07-21T16:00:03Z,3510564,121630,zZjSX01P5dE
29,"J Balvin, Zion & Lennox - No Es Justo (Official Video)",Favorites,jbalvinVEVO,760140587,2018-06-29T04:00:00Z,2191139,43078,2zn4dAuZ2RU
30,J Balvin - Yo Te Lo Dije (Official Video),Favorites,jbalvinVEVO,221202000,2012-07-03T07:00:11Z,1119647,33989,-l9FX_H7DPo
31,J. Balvin - Malvada (Official Video),Favorites,jbalvinVEVO,16505185,2016-09-16T07:00:02Z,136913,1630,F8fcNpBdOWo
32,J Balvin - Amarillo (Official Video),Favorites,jbalvinVEVO,174107214,2020-03-19T23:00:11Z,2056061,54475,KHAgoT4FZbc
33,J Balvin - Tranquila (Official Video),Favorites,jbalvinVEVO,498905100,2012-12-18T16:53:34Z,2136585,92306,HWyEEj2pSt0
34,J Balvin - Bobo (Official Video),Favorites,jbalvinVEVO,648517417,2016-05-13T15:00:01Z,2189185,77515,0GvLP2C2w9U
35,J Balvin - Ambiente (Official Video),Favorites,jbalvinVEVO,417824078,2018-04-13T05:00:05Z,1489757,33040,rzgw0XldTC0
36,"J. Balvin, Jeon, Anitta - Machika (Official Video)",Favorites,jbalvinVEVO,206959997,2018-01-19T05:00:01Z,2141707,99347,liczsmUSMA4
37,"J Balvin, Dua Lipa, Bad Bunny, Tainy - UN DIA (ONE DAY)",Favorites,jbalvinVEVO,359997194,2020-07-24T00:00:11Z,2921550,83212,BjhW3vBA1QU
38,J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Video Oficial),Favorites,Bad Bunny,665531185,2019-10-14T19:13:38Z,2856311,53655,LxOTsiV4tkQ
39,J. Balvin - Suerte (Official Audio),Favorites,jbalvinVEVO,1089233,2021-09-10T04:00:13Z,23158,486,_OVkIu1VrKQ
40,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",Favorites,jbalvinVEVO,42581540,2021-04-09T04:00:12Z,518082,11975,qrTiyVEW8gc
41,"J. Balvin, Feid - Bebé Que Bien Te Ves (Official Audio)",Favorites,jbalvinVEVO,12123322,2021-09-10T04:00:08Z,133747,3188,H3U2A_NwNkY
42,Brillo,Favorites,J Balvin - Topic,21522269,2018-05-24T11:22:43Z,150172,959,nxiZwt35ETQ
43,J. Balvin - Que Locura (Official Video),Favorites,jbalvinVEVO,10815562,2021-08-13T04:00:09Z,166563,5115,rqAV8VcY6RQ
44,J. Balvin - Veneno (Official Video),Favorites,jbalvinVEVO,4774375,2016-09-16T07:00:01Z,37082,747,6xxaz3Sb1fk
45,J. Balvin - Fantasías (Official Audio),Favorites,jbalvinVEVO,1388837,2021-09-10T04:00:16Z,27307,585,qvlQc7a0WWk
46,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",Favorites,jbalvinVEVO,36784790,2021-06-11T00:00:09Z,450258,9421,Kjys7M4PB4s
47,J. Balvin - Querido Río (Official Audio),Favorites,jbalvinVEVO,766346,2021-09-10T04:00:16Z,36943,1380,mTeSVeCl0Ec
48,"J Balvin, Carla Morrison - Vibras (Audio)",Favorites,jbalvinVEVO,4019130,2018-05-25T04:00:05Z,40926,1500,GZcQNebnWrU
49,J. Balvin - Lo Que Dios Quiera (Official Audio),Favorites,jbalvinVEVO,2427612,2021-09-10T04:00:11Z,45300,835,ck6gq7eUasA
50,J Balvin - En Mí (Audio),Favorites,jbalvinVEVO,3196207,2018-05-25T04:00:03Z,39698,1271,oJqkJ-O67eA
51,J Balvin - Noches Pasadas (Audio),Favorites,jbalvinVEVO,4738001,2018-05-25T04:00:02Z,38078,1066,_qh3A7W5XPw
52,"J. Balvin, Ozuna - Pa' Guayarte (Official Audio)",Favorites,jbalvinVEVO,2990883,2021-09-10T04:00:30Z,66792,2010,kAYrQdmIUH4
53,J Balvin - Rojo (Official Video),Favorites,jbalvinVEVO,353617548,2020-02-28T00:00:11Z,3443769,84830,_tG70FWd1Ds
54,J Balvin & Ed Sheeran - Forever My Love [Official Video],Favorites,Ed Sheeran,18165272,2022-03-25T00:00:12Z,450973,14381,bqtMJ391poA
55,J. Balvin - Vestido (Official Video),Favorites,jbalvinVEVO,6732150,2021-10-01T20:16:22Z,59468,1604,gMS6gOAv0ag
56,J Balvin - Sigo Extrañándote (Official Video),Favorites,jbalvinVEVO,502935993,2017-02-17T05:00:04Z,1998515,55249,nZ0zbsZOdwg
57,J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Video Oficial),Favorites,Bad Bunny,665531185,2019-10-14T19:13:38Z,2856311,53655,LxOTsiV4tkQ
58,"J. Balvin, Zion & Lennox - Si Te Atreves (Official Video)",Favorites,jbalvinVEVO,12766918,2021-09-10T16:00:27Z,204887,3337,luOTxfMlacE
59,"J Balvin, Zion & Lennox - No Es Justo (Official Video)",Favorites,jbalvinVEVO,760140587,2018-06-29T04:00:00Z,2191139,43078,2zn4dAuZ2RU
60,J Balvin - Gris (Official Video),Favorites,jbalvinVEVO,52207679,2020-04-08T16:00:11Z,594136,14112,lYNxsv-XmZc
61,"J. Balvin, Sech - Una Nota (Official Video)",Favorites,jbalvinVEVO,21482499,2021-11-12T17:00:10Z,254736,3829,MDzhVMuU6e8
62,"J. Balvin, Feid - Bebé Que Bien Te Ves (Official Audio)",Favorites,jbalvinVEVO,12123322,2021-09-10T04:00:08Z,133747,3188,H3U2A_NwNkY
63,J Balvin - Rosa,Favorites,jbalvinVEVO,46960155,2020-05-01T16:00:10Z,678296,18328,poEvIHHMW7c
64,J. Balvin - Ganas De Verte (Official Audio),Favorites,jbalvinVEVO,1819466,2021-09-10T04:00:15Z,34861,580,kqaMB5UBQHM
65,J Balvin - Bobo (Official Video),Favorites,jbalvinVEVO,648517417,2016-05-13T15:00:01Z,2189185,77515,0GvLP2C2w9U
66,J. Balvin - Suerte (Official Audio),Favorites,jbalvinVEVO,1089233,2021-09-10T04:00:13Z,23158,486,_OVkIu1VrKQ
67,"J Balvin, Dua Lipa, Bad Bunny, Tainy - UN DIA (ONE DAY)",Favorites,jbalvinVEVO,359997194,2020-07-24T00:00:11Z,2921550,83212,BjhW3vBA1QU
68,"J. Balvin, Ozuna - Pa' Guayarte (Official Audio)",Favorites,jbalvinVEVO,2990883,2021-09-10T04:00:30Z,66792,2010,kAYrQdmIUH4
69,"J Balvin, Maria Becerra - Qué Más Pues? (Official Video)",Favorites,jbalvinVEVO,630395100,2021-05-28T00:00:26Z,3127020,62882,zisuhZqTeH4
70,"J Balvin, Willy William - Mi Gente (Official Video)",Favorites,jbalvinVEVO,3236098234,2017-06-30T04:00:05Z,17722247,522956,wnJ6LuUFpMo
71,"J. Balvin, Sech - Una Nota (Official Video)",Favorites,jbalvinVEVO,21482499,2021-11-12T17:00:10Z,254736,3829,MDzhVMuU6e8
72,"J. Balvin, Skrillex - In Da Getto (Official Video)",Favorites,jbalvinVEVO,167383502,2021-07-02T00:00:11Z,2614311,40659,MjlTKXujfwE
73,J Balvin - Azul (Official Animated Video),Favorites,jbalvinVEVO,211335357,2020-06-10T23:00:12Z,1673349,38097,bcaLBKH-Yfc
74,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",Favorites,jbalvinVEVO,434601950,2021-06-18T00:00:09Z,2072340,46371,s8hA0QRIwfo
75,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",Favorites,jbalvinVEVO,1100880377,2016-09-02T07:00:00Z,3931649,92683,JWESLtAKKlU
76,J Balvin - Reggaeton (Official Video),Favorites,jbalvinVEVO,255722106,2018-11-17T04:58:16Z,1932156,42974,6DHDIDgn2oA
77,"J Balvin, Bad Bunny - QUE PRETENDES (Official Video)",Favorites,jbalvinVEVO,377921745,2019-06-28T03:58:45Z,2366194,39314,kPc3Pe42bGI
78,J. Balvin - F40 (Official Audio),Favorites,jbalvinVEVO,2328616,2021-09-10T04:00:31Z,53363,1666,ygiJlZVNoQk
79,J. Balvin - Tu Veneno (Official Video),Favorites,jbalvinVEVO,30866425,2021-03-19T00:00:15Z,397730,10452,5CCAMBT4WDw
80,J Balvin - Negro (Animated Video),Favorites,jbalvinVEVO,28988546,2020-06-29T17:00:03Z,369505,9497,IcBmnstOR64
81,"J. Balvin, Yandel - Te Acuerdas De Mí (Official Audio)",Favorites,jbalvinVEVO,2449040,2021-09-10T04:00:18Z,58556,1228,zPW-buRIdy8
82,J. Balvin - Ginza (Official Video),Favorites,jbalvinVEVO,859865885,2015-07-21T16:00:03Z,3510564,121630,zZjSX01P5dE
83,J. Balvin - Ay Vamos (Official Video),Favorites,jbalvinVEVO,1937781026,2014-08-29T16:06:21Z,5415499,133196,TapXs54Ah3E
84,J. Balvin - Ahora (Official Video),Favorites,jbalvinVEVO,230478995,2018-02-26T05:00:01Z,1029670,30072,BQ31l1gPGKM
85,J Balvin - Morado (Official Video),Favorites,jbalvinVEVO,234137321,2020-01-10T00:00:10Z,1976255,47657,d5ZVaWxkAaQ
86,J Balvin - 6 AM ft. Farruko,Favorites,jbalvinVEVO,1191956910,2014-04-04T19:30:01Z,2996229,68452,yUV9JwiQLog
87,"J. Balvin, Jowell & Randy - Bonita (Official Video)",Favorites,jbalvinVEVO,441939740,2017-06-02T04:00:00Z,2010732,54769,SqpvOqRieYY
88,J Balvin - Amarillo (Official Video),Favorites,jbalvinVEVO,174107214,2020-03-19T23:00:11Z,2056061,54475,KHAgoT4FZbc
89,J Balvin -  Loco Contigo (Pandora LIVE),Favorites,J Balvin,140262,2021-11-03T22:38:19Z,7100,429,_ulrQbqbDMI
90,J Balvin - Qué Más Pues? (Pandora LIVE),Favorites,J Balvin,226684,2021-11-03T22:38:21Z,11335,652,AczN_fFT5Qo
91,J Balvin - Que Locura (Pandora LIVE),Favorites,J Balvin,85373,2021-11-03T22:38:24Z,4170,136,K_h9CF_ACo8
92,J Balvin – Una Nota (Pandora LIVE),Favorites,J Balvin,132915,2021-11-03T22:38:27Z,5344,271,3hEBNXbksQs
93,J Balvin — In Da Getto [Pandora LIVE] | Small Stage Series,Favorites,Pandora,11916,2021-10-21T14:30:48Z,257,16,XCT2Ya7M1pY
94,J Balvin - 7 de Mayo  (#JOSE x TikTok LIVE),Favorites,J Balvin,44720,2021-10-22T16:00:22Z,2010,79,M8XnzTJ-D8o
95,J Balvin  - Reggaeton  (#JOSE x TikTok LIVE),Favorites,J Balvin,236037,2021-10-22T16:00:23Z,7871,369,WcV0-Dkznjk
96,J Balvin - F40  (#JOSE x TikTok LIVE),Favorites,J Balvin,119320,2021-10-22T16:00:22Z,3168,100,k0SWF_AhI_s
97,J Balvin  -  Billetes de 100  (#JOSE x TikTok LIVE),Favorites,J Balvin,201233,2021-10-22T16:00:22Z,5967,270,QpeGHofTI6E
98,J Balvin -  Qué Pretendes (#JOSE x TikTok LIVE),Favorites,J Balvin,65298,2021-10-22T16:00:21Z,3117,68,Bj8O-5J5jPg
99,J Balvin  - Morado (#JOSE x TikTok LIVE),Favorites,J Balvin,157007,2021-10-22T16:00:22Z,4403,122,JKrna-b6MJI
100,J Balvin   - Qué Más Pues? (#JOSE x TikTok LIVE),Favorites,J Balvin,259757,2021-10-22T16:00:23Z,7036,243,uvllloGnc6E
101,J Balvin  - Perra  (#JOSE x TikTok LIVE),Favorites,J Balvin,2079643,2021-10-22T16:00:22Z,25946,4812,f3qJkca73kY
102,J Balvin  - Querido Río (#JOSE x TikTok LIVE),Favorites,J Balvin,79629,2021-10-22T16:00:22Z,2625,98,N90tuQklxxY
103,J Balvin  - Rojo (#JOSE x TikTok LIVE),Favorites,J Balvin,73944,2021-10-22T16:00:22Z,3167,148,8kXq0N2GOng
104,J Balvin  - Otra Noche Sin Ti  (#JOSE x TikTok LIVE),Favorites,J Balvin,88826,2021-10-22T16:00:22Z,5249,414,dn5pt6eHpFc
105,J Balvin  - Ginza  (#JOSE x TikTok LIVE),Favorites,J Balvin,84485,2021-10-22T16:00:21Z,3471,117,qreXzMtL0Ks
106,J Balvin – I Like It (#JOSE x TikTok LIVE),Favorites,J Balvin,96337,2021-10-22T16:00:22Z,3823,126,LivCiEyqCvs
107,J Balvin – Que Locura (#JOSE x TikTok LIVE),Favorites,J Balvin,40384,2021-10-22T16:00:22Z,1998,68,XA_c50drXcw
108,J Balvin – No Es Justo/Ay Vamos (Medley) (#JOSE x TikTok LIVE),Favorites,J Balvin,117476,2021-10-22T16:00:22Z,4617,160,BKeko6pEqZE
109,J Balvin  - In Da Getto (#JOSE x TikTok LIVE),Favorites,J Balvin,173243,2021-10-22T16:00:22Z,4733,169,CueZEUsLbBg
110,J Balvin - Ganas De Verte (Official Live Performance) | Vevo,Favorites,jbalvinVEVO,2298436,2021-09-30T19:00:02Z,46849,2148,4Rq-Q2NDN3c
111,J Balvin - Fantasías (Official Live Performance | Vevo),Favorites,jbalvinVEVO,2319549,2021-09-21T19:57:27Z,47982,1585,Wuei7Rd-G0w
112,J Balvin - Que Locura (Official Live Performance) | Vevo,Favorites,jbalvinVEVO,1127760,2021-09-16T16:00:09Z,31674,1077,PaCn-fG5Y-8
113,J Balvin - Suerte (Official Live Performance) | Vevo,Favorites,jbalvinVEVO,1911867,2021-09-14T17:00:09Z,47559,1541,6l-OTIQZGcA
114,J. Balvin - F40 (Official Video),Favorites,jbalvinVEVO,4515149,2021-12-10T05:00:08Z,90836,3214,9mozjswM-6o
115,"J. Balvin, Sech - Una Nota (Official Video)",Favorites,jbalvinVEVO,21482499,2021-11-12T17:00:10Z,254736,3829,MDzhVMuU6e8
116,"J. Balvin, Yandel - Te Acuerdas De Mí (Official Audio)",Favorites,jbalvinVEVO,2449040,2021-09-10T04:00:18Z,58556,1228,zPW-buRIdy8
117,"J. Balvin, Skrillex - In Da Getto (Official Video)",Favorites,jbalvinVEVO,167383502,2021-07-02T00:00:11Z,2614311,40659,MjlTKXujfwE
118,"J Balvin, Myke Towers - Billetes De 100 (Official Audio)",Favorites,jbalvinVEVO,2086491,2021-09-10T04:00:26Z,64185,1599,ha9XDG-kGk4
119,"J Balvin, Jhayco - La Venganza (Audio)",Favorites,jbalvinVEVO,4285669,2021-09-10T04:00:16Z,77105,1553,qSYFYNbOtIw
120,J. Balvin - Vestido (Official Video),Favorites,jbalvinVEVO,6732150,2021-10-01T20:16:22Z,59468,1604,gMS6gOAv0ag
121,J. Balvin - Que Locura (Official Video),Favorites,jbalvinVEVO,10815562,2021-08-13T04:00:09Z,166563,5115,rqAV8VcY6RQ
122,"J. Balvin, Feid - Bebé Que Bien Te Ves (Official Audio)",Favorites,jbalvinVEVO,12123322,2021-09-10T04:00:08Z,133747,3188,H3U2A_NwNkY
123,J. Balvin - Lo Que Dios Quiera (Official Video),Favorites,jbalvinVEVO,5093573,2022-01-06T05:00:02Z,140698,4041,7A8mYpTjwrk
124,"J. Balvin, Zion & Lennox - Si Te Atreves (Official Video)",Favorites,jbalvinVEVO,12766918,2021-09-10T16:00:27Z,204887,3337,luOTxfMlacE
125,J Balvin - Fantasías (Official Live Performance | Vevo),Favorites,jbalvinVEVO,2319549,2021-09-21T19:57:27Z,47982,1585,Wuei7Rd-G0w
126,"J. Balvin, Ozuna - Pa' Guayarte (Official Audio)",Favorites,jbalvinVEVO,2990883,2021-09-10T04:00:30Z,66792,2010,kAYrQdmIUH4
127,J Balvin - Ganas De Verte (Official Live Performance) | Vevo,Favorites,jbalvinVEVO,2298436,2021-09-30T19:00:02Z,46849,2148,4Rq-Q2NDN3c
128,"J. Balvin, Tokischa - Perra (Official Audio)",Favorites,jbalvinVEVO,9858547,2021-09-10T04:00:25Z,106857,16717,Y8Ehj3e2Pac
129,J Balvin - 7 De Mayo,Favorites,jbalvinVEVO,10009219,2021-05-07T04:00:07Z,275889,10798,QKMg_HCa1tY
130,J Balvin - Suerte (Official Live Performance) | Vevo,Favorites,jbalvinVEVO,1911867,2021-09-14T17:00:09Z,47559,1541,6l-OTIQZGcA
131,J. Balvin - Querido Río (Official Audio),Favorites,jbalvinVEVO,766346,2021-09-10T04:00:16Z,36943,1380,mTeSVeCl0Ec
132,J. Balvin - La Familia (Official Audio),Favorites,jbalvinVEVO,1088109,2021-09-10T04:00:06Z,28853,1168,8BgPXrBAdoQ
133,"J Balvin, Maria Becerra - Qué Más Pues? (Official Video)",Favorites,jbalvinVEVO,630395100,2021-05-28T00:00:26Z,3127020,62882,zisuhZqTeH4
134,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",Favorites,jbalvinVEVO,36784790,2021-06-11T00:00:09Z,450258,9421,Kjys7M4PB4s
135,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",Favorites,jbalvinVEVO,42581540,2021-04-09T04:00:12Z,518082,11975,qrTiyVEW8gc
136,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",Favorites,jbalvinVEVO,434601950,2021-06-18T00:00:09Z,2072340,46371,s8hA0QRIwfo
137,"J Balvin, Dua Lipa, Bad Bunny, Tainy - UN DIA (ONE DAY)",Favorites,jbalvinVEVO,359997194,2020-07-24T00:00:11Z,2921551,83212,BjhW3vBA1QU
138,"J. Balvin, Skrillex - In Da Getto (Official Video)",Favorites,jbalvinVEVO,167383502,2021-07-02T00:00:11Z,2614311,40659,MjlTKXujfwE
139,"J Balvin, Skrillex – In Da Getto (Behind the Scenes)",Favorites,J Balvin,355618,2021-07-20T17:20:25Z,16104,818,RgXJ0qYX1Qg
140,"J. Balvin, Skrillex - In Da Getto (Official Video Lyric)",Favorites,J Balvin,427125,2021-07-26T17:02:36Z,15025,782,o-vdleJWIPE
141,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",Favorites,jbalvinVEVO,1100880377,2016-09-02T07:00:00Z,3931649,92683,JWESLtAKKlU
142,J. Balvin - Ginza (Official Video),Favorites,jbalvinVEVO,859865885,2015-07-21T16:00:03Z,3510564,121630,zZjSX01P5dE
143,J Balvin - Sigo Extrañándote (Official Video),Favorites,jbalvinVEVO,502935993,2017-02-17T05:00:04Z,1998515,55249,nZ0zbsZOdwg
144,J. Balvin - Veneno (Official Video),Favorites,jbalvinVEVO,4774375,2016-09-16T07:00:01Z,37082,747,6xxaz3Sb1fk
145,J. Balvin - Malvada (Official Video),Favorites,jbalvinVEVO,16505185,2016-09-16T07:00:02Z,136913,1630,F8fcNpBdOWo
146,J Balvin - Bobo (Official Video),Favorites,jbalvinVEVO,648517417,2016-05-13T15:00:01Z,2189185,77515,0GvLP2C2w9U
147,J. Balvin - Primera Cita (Audio),Favorites,jbalvinVEVO,7245116,2016-09-16T07:00:02Z,64022,845,bR-bximzXIg
148,J. Balvin - Pierde Los Modales ft. Daddy Yankee (Official Video),Favorites,jbalvinVEVO,20019299,2016-10-04T07:00:04Z,189729,3045,vGWB7l_r5og
149,J. Balvin - Por Un Día (Official Video),Favorites,jbalvinVEVO,10508183,2016-09-16T07:00:00Z,108386,1551,3lwwiCo_RdY
150,J. Balvin - No Hay Título,Favorites,jbalvinVEVO,5192791,2016-09-16T07:00:02Z,69075,1110,UqcyhwnVGiY
151,J. Balvin - Acércate (Official Video),Favorites,jbalvinVEVO,7034944,2016-10-10T20:13:35Z,87099,1800,x9Suz3qnlBY
152,J. Balvin - Snapchat (Audio),Favorites,jbalvinVEVO,19185212,2016-10-03T07:00:01Z,200954,3511,D1PQ6DPZUCQ
153,J. Balvin - Hola (Official Video),Favorites,jbalvinVEVO,8512283,2016-09-16T07:00:00Z,72362,1003,KNnD4O-TtOs
154,J. Balvin - Solitario (Audio),Favorites,jbalvinVEVO,2512313,2016-09-16T07:00:01Z,21733,318,JGuMJT_cFsE
155,Fuego - 35 pa las 12 ft. J Balvin,Favorites,FuegoMusicaVEVO,10243561,2016-06-29T13:00:23Z,95872,2875,rh93WCJG1sM
156,Fiesta,Favorites,J Balvin - Topic,444741,2018-10-30T13:13:22Z,3627,20,f7JQPICjY_U
157,"J Balvin, Khalid - Otra Noche Sin Ti (Official Video)",Favorites,jbalvinVEVO,42581540,2021-04-09T04:00:12Z,518082,11975,qrTiyVEW8gc
158,J Balvin - Gris (Official Singalong Video),Favorites,J Balvin,368137,2020-04-15T23:00:00Z,9196,372,0yy71Rm629w
159,J Balvin - Azul (Official Singalong Videos),Favorites,J Balvin,1636667,2020-04-15T23:00:00Z,13286,444,aXrX4SVHHoQ
160,J Balvin - Verde (Official Singalong Video),Favorites,J Balvin,518979,2020-04-15T23:00:00Z,6504,274,1Kn9Evx32Ks
161,J Balvin - Amarillo (Official Singalong Video),Favorites,J Balvin,569272,2020-04-15T23:00:11Z,8727,262,r5Umg5cdqa4
162,J Balvin - Rosa (Official Singalong Video),Favorites,J Balvin,2329417,2020-04-15T23:00:14Z,21915,313,qOthkLmsGIk
163,J Balvin - Negro (Official Singalong Video),Favorites,J Balvin,870309,2020-04-15T23:00:05Z,11515,318,AbsGAto4u00
164,J Balvin - Rojo (Official Singalong Video),Favorites,J Balvin,792896,2020-04-15T23:00:30Z,16129,356,ww0KHEDt0so
165,J Balvin - Morado (Official Singalong Video),Favorites,J Balvin,705565,2020-04-15T23:00:14Z,9737,234,xd81DUHqSMo
166,J Balvin - Blanco (Official Singalong Videos),Favorites,J Balvin,432077,2020-04-15T23:00:15Z,7048,100,l6pwEvxYr2U
167,J Balvin - Arcoiris (Official Singalong Video),Favorites,J Balvin,1094086,2020-04-15T23:00:20Z,13027,287,SwdObvM7YP4
168,Aprende Los Colores con J Balvin - Amarillo,Favorites,J Balvin,2394586,2020-03-30T21:18:10Z,21537,0,4ZjgRPivjsw
169,Aprende los colores con J Balvin - Azul,Favorites,J Balvin,1562054,2020-03-30T21:18:10Z,14314,0,dfRrxjm0iGQ
170,Aprende Los Colores con J Balvin - Rojo,Favorites,J Balvin,1387568,2020-03-30T21:18:10Z,15585,0,Hv3RwtiVe1c
171,Aprende Los Colores Con J Balvin - Rosado,Favorites,J Balvin,1324479,2020-03-30T21:18:10Z,14370,0,MDOdLKoN8Mk
172,Aprende Los Colores con J Balvin - Morado,Favorites,J Balvin,993926,2020-03-30T21:18:10Z,8753,0,9B6ITk2OxIk
173,Aprende Los Colores con J Balvin - Verde,Favorites,J Balvin,1037907,2020-03-30T21:18:10Z,15666,0,eb7V-tQMWUs
174,Aprende Los Colores con J Balvin - Negro,Favorites,J Balvin,1235142,2020-03-30T21:18:10Z,13282,0,0DIFBiuQu1I
175,Aprende Los Colores con J Balvin - Gris,Favorites,J Balvin,962215,2020-03-30T21:18:10Z,11252,0,VyueU7B9jh8
176,Aprende Los Colores con J Balvin - Arcoiris,Favorites,J Balvin,1150151,2020-03-30T21:18:10Z,9113,0,xDwkumDPiro
177,Aprende Los Colores con J Balvin - Blanco,Favorites,J Balvin,1008339,2020-03-30T21:18:10Z,12478,0,wqIFqKub4ig
178,J Balvin - Rojo (Official Video),Favorites,jbalvinVEVO,353617606,2020-02-28T00:00:11Z,3443769,84830,_tG70FWd1Ds
